,applNum,displayId,filingDate,inventionTitle,issueDate,patAssigneeName,patAssignorExDate,patAssignorName,patNum
0,29468090,031539-0647,2013-09-26T04:00:00Z,INJECTOR,2017-01-10T04:00:00Z,PFIZER LIMITED,2013-10-29T04:00:00Z,"JONES, DAWN",D776261
1,29497847,033846-0024,2014-07-29T04:00:00Z,INJECTOR,2017-05-09T04:00:00Z,PFIZER LIMITED,2014-09-23T04:00:00Z,"JONES, DAWN",D786423
2,15377214,040732-0609,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",10065964
3,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",9533989
4,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"GLOSSOP, PAUL ALAN",9533989
5,10129463,038894-0928,2002-12-03T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2006-01-17T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,6987228
6,11112545,038894-0928,2005-04-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2008-04-15T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7358451
7,12035037,038894-0928,2008-02-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2011-01-11T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7868260
8,14786074,047810-0770,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,PFIZER LIMITED,2016-02-10T04:00:00Z,"BARELLE, CAROLINE",10202438
9,15005463,039741-0639,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,PFIZER LIMITED,2016-08-23T04:00:00Z,"BARELLE, CAROLINE",9475870
10,13889134,039741-0639,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,PFIZER LIMITED,2016-02-18T04:00:00Z,"MULLER, MISCHA ROLAND",NULL
11,13736029,049958-0757,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
12,16072291,049958-0757,2018-07-24T04:00:00Z,TUBULYSIN ANALOGS AND METHODS FOR THEIR PREPARATION,0001-01-01T00:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
13,13305354,049958-0757,2011-11-28T04:00:00Z,MULTIFUNCTIONAL ANTIBODY CONJUGATES,2014-06-03T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,8741291
14,14495537,034994-0706,2014-09-24T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
15,13478384,032563-0793,2012-05-23T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2015-05-05T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,9023872
16,11335940,032563-0793,2006-01-20T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2009-07-07T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,7557131
17,12466785,032563-0793,2009-05-15T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2012-06-26T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,8207198
18,10350924,032555-0854,2003-01-24T04:00:00Z,Treatment of male sexual dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
19,12339549,032555-0854,2008-12-19T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,NULL
20,12987345,032555-0854,2011-01-10T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
21,13742613,032555-0854,2013-01-16T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
22,14786074,047811-0584,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-04-21T04:00:00Z,PFIZER LIMITED,10202438
23,15377214,040732-0630,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,10065964
24,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
25,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
26,15005463,039741-0806,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,9475870
27,13889134,039741-0806,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,NULL
28,13736029,049958-0957,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,NULL
29,16072291,049958-0957,2018-07-24T04:00:00Z,TUBULYSIN ANALOGS AND METHODS FOR THEIR PREPARATION,0001-01-01T00:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,NULL
30,13305354,049958-0957,2011-11-28T04:00:00Z,MULTIFUNCTIONAL ANTIBODY CONJUGATES,2014-06-03T04:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,8741291
0,11556354,032948-0351,2006-11-03T04:00:00Z,AMINO SUBSTITUTED PYRAZINE DERIVATIVES FOR THE TREATMENT OF PAIN,2009-08-11T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7572797
1,12535373,032948-0351,2009-08-04T04:00:00Z,SUBSTITUTED IMIDAZOLES,2010-11-02T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7825149
2,11945083,032948-0351,2007-11-26T04:00:00Z,SUBSTITUTED IMIDAZOLES,2009-06-09T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7544706
3,11669006,032948-0351,2007-01-30T04:00:00Z,"METHOD FOR STIMULATING THE IMMUNE, INFLAMMATORY OR NEUROPROTECTIVE RESPONSE",2009-09-22T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7592326
4,11945064,032948-0351,2007-11-26T04:00:00Z,SUBSTITUTED IMIDAZOLES,2009-06-16T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7547718
5,12028192,032948-0351,2008-02-08T04:00:00Z,ANTIPARASITIC AGENTS,2009-10-27T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7608604
6,12034429,032948-0351,2008-02-20T04:00:00Z,ANTIPARASITIC AGENTS,2009-11-24T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,7622500
7,12613771,032948-0351,2009-11-06T04:00:00Z,PYRROLIDINES,2012-10-02T04:00:00Z,PFIZER ANIMAL HEALTH UK 1 LIMITED,2012-10-01T04:00:00Z,PFIZER LIMITED,8278343
8,29468090,031539-0647,2013-09-26T04:00:00Z,INJECTOR,2017-01-10T04:00:00Z,PFIZER LIMITED,2013-10-29T04:00:00Z,"JONES, DAWN",D776261
9,29497847,033846-0024,2014-07-29T04:00:00Z,INJECTOR,2017-05-09T04:00:00Z,PFIZER LIMITED,2014-09-23T04:00:00Z,"JONES, DAWN",D786423
10,15377214,040732-0609,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",10065964
11,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",9533989
12,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"GLOSSOP, PAUL ALAN",9533989
13,10129463,038894-0928,2002-12-03T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2006-01-17T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,6987228
14,11112545,038894-0928,2005-04-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2008-04-15T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7358451
15,12035037,038894-0928,2008-02-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2011-01-11T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7868260
16,14786074,047810-0770,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,PFIZER LIMITED,2016-02-10T04:00:00Z,"BARELLE, CAROLINE",10202438
17,15005463,039741-0639,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,PFIZER LIMITED,2016-08-23T04:00:00Z,"BARELLE, CAROLINE",9475870
18,13889134,039741-0639,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,PFIZER LIMITED,2016-02-18T04:00:00Z,"MULLER, MISCHA ROLAND",NULL
19,14691319,035489-0408,2015-04-20T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2016-07-19T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,9394278
20,14495537,034994-0706,2014-09-24T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
21,13478384,032563-0793,2012-05-23T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2015-05-05T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,9023872
22,11335940,032563-0793,2006-01-20T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2009-07-07T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,7557131
23,12466785,032563-0793,2009-05-15T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2012-06-26T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,8207198
24,10350924,032555-0854,2003-01-24T04:00:00Z,Treatment of male sexual dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
25,12339549,032555-0854,2008-12-19T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,NULL
26,12987345,032555-0854,2011-01-10T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
27,13742613,032555-0854,2013-01-16T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
28,14786074,047811-0584,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-04-21T04:00:00Z,PFIZER LIMITED,10202438
29,15377214,040732-0630,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,10065964
30,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
31,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
32,15005463,039741-0806,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,9475870
33,13889134,039741-0806,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,NULL
0,29468090,031539-0647,2013-09-26T04:00:00Z,INJECTOR,2017-01-10T04:00:00Z,PFIZER LIMITED,2013-10-29T04:00:00Z,"JONES, DAWN",D776261
1,29497847,033846-0024,2014-07-29T04:00:00Z,INJECTOR,2017-05-09T04:00:00Z,PFIZER LIMITED,2014-09-23T04:00:00Z,"JONES, DAWN",D786423
2,15377214,040732-0609,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",10065964
3,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"WHITLOCK, GAVIN A.",9533989
4,14428808,039613-0953,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,PFIZER LIMITED,2015-10-14T04:00:00Z,"GLOSSOP, PAUL ALAN",9533989
5,10129463,038894-0928,2002-12-03T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2006-01-17T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,6987228
6,11112545,038894-0928,2005-04-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2008-04-15T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7358451
7,12035037,038894-0928,2008-02-21T04:00:00Z,APPARATUS AND METHOD FOR DISPENSING SMALL QUANTITIES OF PARTICLES,2011-01-11T04:00:00Z,PFIZER LIMITED,2015-12-17T04:00:00Z,POWDERJECT RESEARCH LIMITED,7868260
8,14786074,047810-0770,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,PFIZER LIMITED,2016-02-10T04:00:00Z,"BARELLE, CAROLINE",10202438
9,15005463,039741-0639,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,PFIZER LIMITED,2016-08-23T04:00:00Z,"BARELLE, CAROLINE",9475870
10,13889134,039741-0639,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,PFIZER LIMITED,2016-02-18T04:00:00Z,"MULLER, MISCHA ROLAND",NULL
11,13736029,049958-0757,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
12,16072291,049958-0757,2018-07-24T04:00:00Z,TUBULYSIN ANALOGS AND METHODS FOR THEIR PREPARATION,0001-01-01T00:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
13,13305354,049958-0757,2011-11-28T04:00:00Z,MULTIFUNCTIONAL ANTIBODY CONJUGATES,2014-06-03T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,8741291
14,14495537,034994-0706,2014-09-24T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
15,13478384,032563-0793,2012-05-23T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2015-05-05T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,9023872
16,11335940,032563-0793,2006-01-20T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2009-07-07T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,7557131
17,12466785,032563-0793,2009-05-15T04:00:00Z,SUBSTITUTED TRIAZOLE DERIVATIVES AS OXYTOCIN ANTAGONISTS,2012-06-26T04:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,8207198
18,10350924,032555-0854,2003-01-24T04:00:00Z,Treatment of male sexual dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
19,12339549,032555-0854,2008-12-19T04:00:00Z,TREATMENT OF MALE SEXUAL DYSFUNCTION,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER LIMITED,NULL
20,12987345,032555-0854,2011-01-10T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
21,13742613,032555-0854,2013-01-16T04:00:00Z,Treatment of Male Sexual Dysfunction,0001-01-01T00:00:00Z,IXCHELSIS LIMITED,2013-07-18T04:00:00Z,PFIZER INC.,NULL
22,14786074,047811-0584,2015-10-21T04:00:00Z,SYNTHETIC LIBRARY OF SPECIFIC BINDING MOLECULES,2019-02-12T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-04-21T04:00:00Z,PFIZER LIMITED,10202438
23,15377214,040732-0630,2016-12-13T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2018-09-04T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,10065964
24,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
25,14428808,039614-0001,2015-03-17T04:00:00Z,SUBSTITUTED PYRIMIDINE-5-CARBOXAMIDES AS SPLEEN TYROSINE KINASE INHIBITORS,2017-01-03T04:00:00Z,ZIARCO INC.,2016-08-26T04:00:00Z,PFIZER LIMITED,9533989
26,15005463,039741-0806,2016-01-25T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,2016-10-25T04:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,9475870
27,13889134,039741-0806,2013-05-07T04:00:00Z,SINGLE DOMAIN BINDING MOLECULE,0001-01-01T00:00:00Z,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,2016-08-31T04:00:00Z,PFIZER LIMITED,NULL
28,13736029,049958-0957,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,NULL
29,16072291,049958-0957,2018-07-24T04:00:00Z,TUBULYSIN ANALOGS AND METHODS FOR THEIR PREPARATION,0001-01-01T00:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,NULL
30,13305354,049958-0957,2011-11-28T04:00:00Z,MULTIFUNCTIONAL ANTIBODY CONJUGATES,2014-06-03T04:00:00Z,PFIZER HEALTHCARE IRELAND,2018-08-31T04:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,8741291
0,12872645,025889-0988,2010-08-31T04:00:00Z,PCSK9 VACCINE,2014-11-18T04:00:00Z,PFIZER VACCINES LLC,2010-12-13T04:00:00Z,"CHAMPION, BRIAN R.",8889144
1,14560462,035692-0250,2014-12-04T04:00:00Z,VACCINE COMPOSITIONS,0001-01-01T00:00:00Z,PFIZER VACCINES LLC,2011-04-28T04:00:00Z,"AHMED, SYED SALEEM",NULL
2,13517394,028782-0219,2012-06-20T04:00:00Z,VACCINE COMPOSITIONS,0001-01-01T00:00:00Z,PFIZER VACCINES LLC,2011-04-28T04:00:00Z,"AHMED, SYED SALEEM",NULL
3,13151590,026380-0020,2011-06-02T04:00:00Z,CONJUGATES FOR THE PREVENTION OR TREATMENT OF NICOTINE ADDICTION,2015-03-17T04:00:00Z,PFIZER VACCINES LLC,2011-06-02T04:00:00Z,PFIZER INC,8980276
4,13151590,026379-0887,2011-06-02T04:00:00Z,CONJUGATES FOR THE PREVENTION OR TREATMENT OF NICOTINE ADDICTION,2015-03-17T04:00:00Z,PFIZER VACCINES LLC,2011-06-02T04:00:00Z,PFIZER CANADA INC.,8980276
5,13151590,026379-0798,2011-06-02T04:00:00Z,CONJUGATES FOR THE PREVENTION OR TREATMENT OF NICOTINE ADDICTION,2015-03-17T04:00:00Z,PFIZER VACCINES LLC,2011-06-02T04:00:00Z,PFIZER LIMITED,8980276
6,14537093,034229-0583,2014-11-10T04:00:00Z,PROCESSES FOR THE PREPARATION OF ISOTHIAZOLE DERIVATIVES,2016-06-21T04:00:00Z,PFIZER INC.,2014-11-18T04:00:00Z,PFIZER INC.,9371298
7,11574046,034229-0091,2007-02-21T04:00:00Z,PROCESSES FOR THE PREPARATION OF ISOTHIAZOLE DERIVATIVES,2014-11-11T04:00:00Z,PFIZER INC.,2014-11-18T04:00:00Z,PFIZER INC.,8884025
8,11378168,019573-0631,2006-03-17T04:00:00Z,"COMPOSITIONS COMPRISING A POTASSIUM SALT ACTIVE INGREDIENT, INCLUDING ORAL COMPOSITIONS FOR REDUCING DENTAL NERVE AND DENTIN SENSITIVITY COMPRISING A NON-MENTHOL FLAVORING",2008-10-14T04:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,PFIZER INC,7435409
9,10719554,019573-0631,2003-11-21T04:00:00Z,Oral composition containing NSAIDs and essential oils,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,PFIZER PRODUCTS INC,NULL
10,10827724,019573-0631,2004-04-20T04:00:00Z,Multi-benefit oral hygiene product,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,PFIZER JAPAN INC,NULL
11,11485928,019573-0631,2006-07-13T04:00:00Z,(-)-Pseudoephedrine as a sympathomimetic drug,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,G.D. SEARLE LLC,NULL
12,09996438,019573-0631,2001-11-20T04:00:00Z,Denaturants for sympathomimetic amine salts,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,PHARMACIA CORPORATION,NULL
13,11186681,019573-0631,2005-07-20T04:00:00Z,Denaturants for sympathomimetic amine salts,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,PHARMACIA & UPJOHN COMPANY LLC,NULL
14,11445967,019573-0631,2006-06-02T04:00:00Z,Denaturants for sympathomimetic amine salts,0001-01-01T00:00:00Z,"MCNEIL-PPC, INC",2007-02-16T04:00:00Z,WARNER LAMBERT COMPANY LLC,NULL
